"Crash_ID","$1000_Damage_to_Any_One_Person's_Property","Agency","At_Intersection_Flag","Construction_Zone_Flag","Crash_Date","Crash_Death_Count","Crash_Month","Crash_Not_Injured_Count","Crash_Severity","Crash_Time","Crash_Year","Day_of_Week","First_Harmful_Event","Hour_of_Day","Light_Condition","Manner_of_Collision","Median_Width","Number_of_Entering_Roads","Physical_Feature_1","Physical_Feature_2","Road_Class","Roadway_Type","Speed_Limit","Surface_Condition","Traffic_Control_Type","Weather_Condition","Driver_License_Class","Charge","Person_Age","Person_Alcohol_Specimen_Type_Taken","Person_Drug_Specimen_Type","Person_Drug_Test_Result","Person_Ethnicity","Person_Gender","Person_Helmet","Person_Injury_Severity","Person_Total_Injury_Count","injuries_report"
"13267605","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-06",0,"5",3,"B - SUSPECTED MINOR INJURY","1204","2013","MONDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","IN A PARKING LOT","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",0,"1 - DRY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - CLEAR","C - CLASS C","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13276649","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-07",0,"5",1,"B - SUSPECTED MINOR INJURY","1625","2013","TUESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES",0,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",49,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13276649","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-07",0,"5",1,"B - SUSPECTED MINOR INJURY","1625","2013","TUESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES",0,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",39,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13302425","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-10",0,"5",1,"B - SUSPECTED MINOR INJURY","1239","2013","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","FAIL TO STOP & RENDER AID",34,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13302425","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-10",0,"5",1,"B - SUSPECTED MINOR INJURY","1239","2013","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",51,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13276515","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-13",0,"5",2,"B - SUSPECTED MINOR INJURY","705","2013","MONDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",34,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13276515","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-13",0,"5",2,"B - SUSPECTED MINOR INJURY","705","2013","MONDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",10,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13276515","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-13",0,"5",2,"B - SUSPECTED MINOR INJURY","705","2013","MONDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",22,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13276516","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-13",0,"5",1,"B - SUSPECTED MINOR INJURY","1013","2013","MONDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","5 - UNLICENSED","NO DL, FAILURE TO YIELD RIGHT OF WAY-LEFT TURN",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13276516","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-13",0,"5",1,"B - SUSPECTED MINOR INJURY","1013","2013","MONDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13326850","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-14",0,"5",1,"B - SUSPECTED MINOR INJURY","1913","2013","TUESDAY","PEDALCYCLIST","19:00 - 19:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",325,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",65,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","FTYROW LEFT TURN",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13326850","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-14",0,"5",1,"B - SUSPECTED MINOR INJURY","1913","2013","TUESDAY","PEDALCYCLIST","19:00 - 19:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",325,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",65,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13292191","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-16",0,"5",1,"A - SUSPECTED SERIOUS INJURY","2158","2013","THURSDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",53,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292191","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-16",0,"5",1,"A - SUSPECTED SERIOUS INJURY","2158","2013","THURSDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13300621","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-16",0,"5",1,"B - SUSPECTED MINOR INJURY","1630","2013","THURSDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",24,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",45,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13300621","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-16",0,"5",1,"B - SUSPECTED MINOR INJURY","1630","2013","THURSDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",24,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",45,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13292026","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-17",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1718","2013","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",40,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","FAIL TO YIELD-PRIVATE DRIVE",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292026","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-17",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1718","2013","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",40,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",15,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13292067","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-17",0,"5",1,"B - SUSPECTED MINOR INJURY","901","2013","FRIDAY","PEDALCYCLIST","09:00 - 09:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",23,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292067","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-17",0,"5",1,"B - SUSPECTED MINOR INJURY","901","2013","FRIDAY","PEDALCYCLIST","09:00 - 09:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","CM - CLASS C AND M","NO CHARGES",40,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13326894","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-17",0,"5",1,"B - SUSPECTED MINOR INJURY","2130","2013","FRIDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",0,"1 - DRY","96 - NONE","2 - CLOUDY","C - CLASS C","NO CHARGES",29,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13326894","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-17",0,"5",1,"B - SUSPECTED MINOR INJURY","2130","2013","FRIDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",0,"1 - DRY","96 - NONE","2 - CLOUDY","C - CLASS C","NO CHARGES",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13292210","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-18",0,"5",1,"B - SUSPECTED MINOR INJURY","1251","2013","SATURDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",24,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE",67,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292210","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-18",0,"5",1,"B - SUSPECTED MINOR INJURY","1251","2013","SATURDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",24,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","CM - CLASS C AND M","NO CHARGES",57,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13292219","No","AUSTIN POLICE DEPARTMENT",TRUE,"Yes","2013-05-18",0,"5",2,"A - SUSPECTED SERIOUS INJURY","1005","2013","SATURDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",22,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","2 - WORN, DAMAGED","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13292219","No","AUSTIN POLICE DEPARTMENT",TRUE,"Yes","2013-05-18",0,"5",2,"A - SUSPECTED SERIOUS INJURY","1005","2013","SATURDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","5 - UNLICENSED","NO CHARGES",38,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292219","No","AUSTIN POLICE DEPARTMENT",TRUE,"Yes","2013-05-18",0,"5",2,"A - SUSPECTED SERIOUS INJURY","1005","2013","SATURDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","5 - UNLICENSED","NO CHARGES",50,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13326869","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-19",0,"5",0,"B - SUSPECTED MINOR INJURY","425","2013","SUNDAY","PEDALCYCLIST","04:00 - 04:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","99 - UNKNOWN","FAIL TO STOP RENDER AID",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"13326869","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-19",0,"5",0,"B - SUSPECTED MINOR INJURY","425","2013","SUNDAY","PEDALCYCLIST","04:00 - 04:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",24,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13301395","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-20",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1708","2013","MONDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",40,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13301395","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-20",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1708","2013","MONDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",33,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292207","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-21",0,"5",2,"C - POSSIBLE INJURY","1718","2013","TUESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",60,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","FTYROW, RIGHT TURN",68,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292207","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-21",0,"5",2,"C - POSSIBLE INJURY","1718","2013","TUESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",60,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",36,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13292207","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-05-21",0,"5",2,"C - POSSIBLE INJURY","1718","2013","TUESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",60,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",39,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"13300659","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-22",0,"5",2,"B - SUSPECTED MINOR INJURY","734","2013","WEDNESDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",60,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","UNSAFE MOVEMENT RIGHT, NO DRIVERS LICENSE",35,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13300659","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-22",0,"5",2,"B - SUSPECTED MINOR INJURY","734","2013","WEDNESDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",60,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",38,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13300659","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-22",0,"5",2,"B - SUSPECTED MINOR INJURY","734","2013","WEDNESDAY","PEDALCYCLIST","07:00 - 07:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",60,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",60,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",57,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13424566","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-05-22",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1904","2013","WEDNESDAY","PEDALCYCLIST","19:00 - 19:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",52,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
